"","cell_diameter_um","spindle_length__asters_um","spindle_length_poles_um","spindle_width_um","spindle_aspect_ratio_asters_um","spindle_aspect_ratio_poles_um","metaphase_plate_lengt_h_um","metaphase_plate_width_um","metaphase_plate_aspect_ratio_um","distance_between_chromosomes_um","genome","astere.to.pole_distance_AVG","inner_aster_diameter_AVG","polar_body_diameter_AVG","outer_aster_diameter_AVG"
"1346",235.39336,21.63546,17.33424,6.51651,3.32009925558313,2.66004962779156,10.41348,3.89300324535119,2.74961329956406,0,811,0,2.595285,6.61507,28.50771
"1347",195.26892,30.0762,25.64562,9.44328,3.18493150684932,2.71575342465753,12.11133,5.36844,2.25602409638554,0,811,0,3.68676,6.61507,19.492935
"1348",220.2354,21.19887,18.56316,8.66712,2.44589552238806,2.14179104477612,10.4544254130209,3.79174627392262,2.82490306306025,0,811,0,6.14264659028812,6.61507,26.7865248425809
"1349",197.45187,24.23883,20.01846,6.87225,3.52705882352941,2.91294117647059,10.4544254130209,3.67539568035417,2.82490306306025,0,811,0,3.322935,6.61507,25.3988982866474
"1350",221.65836,20.6976,17.18871,8.02032,2.58064516129032,2.14314516129032,10.4544254130209,3.79174627392262,2.82490306306025,0,811,0,3.50889,6.61507,16.91382
"1351",211.827,27.90942,24.06096,9.26541,3.01221640488656,2.59685863874346,11.019893176827,3.65326136775786,2.82490306306025,0,811,0,3.856545,6.61507,19.67889
"1352",201.89862,25.3869,21.8295,7.30884,3.47345132743363,2.98672566371681,10.38114,7.35735,1.41098901098901,0,811,0,4.131435,6.61507,16.52574
"1353",244.19934,26.63199,22.21758,9.34626,2.84948096885813,2.37716262975779,11.0817884681183,3.79174627392262,2.82490306306025,0,811,0,4.228455,6.61507,21.44142
"1354",206.08665,30.09237,25.09584,8.47308,3.55152671755725,2.9618320610687,10.4544254130209,3.5741387089256,2.90598285091962,0,811,0,4.44675,6.61507,16.76829
"1355",179.50317,24.20649,20.34186,7.7616,3.11875,2.62083333333333,11.9658,3.75002183542647,3.02691410492289,0,811,0,5.07738,6.61507,19.573785
"1356",197.274,24.78861,20.63292,6.64587,3.72992700729927,3.10462287104623,10.4544254130209,3.67539568035417,2.82490306306025,0,811,0,4.05867,6.61507,30.747255
"1357",214.22016,30.48045,22.88055,10.23561,2.97788309636651,2.23538704581359,11.7706791105343,3.75002183542647,3.02691410492289,0,811,1.1319,5.56248,6.61507,21.91035
"1358",217.42182,27.8124,22.36311,8.99052,3.09352517985611,2.48741007194245,10.5830534778768,3.5741387089256,2.90598285091962,0,811,0,4.62462,6.61507,30.440025
"1359",233.18757,25.16052,21.5061,7.08246,3.55251141552511,3.0365296803653,13.19472,5.41695,2.43582089552239,0,811,0,4.81866,6.61507,26.3981487983206
"1360",236.32455,19.93761,14.66619,8.55393,2.33081285444234,1.71455576559546,10.4544254130209,3.79174627392262,2.82490306306025,0,811,0,5.36844,6.61507,30.64215
"1361",223.25919,30.43194,28.32984,7.5999,4.00425531914894,3.72765957446808,10.4544254130209,3.79174627392262,2.82490306306025,0,811,0,4.83483,6.61507,21.320145
"1362",231.60291,32.24298,22.70268,13.4211,2.40240963855422,1.69156626506024,14.26194,5.24360789806992,2.62199543440821,0,811,0,6.04758,6.61507,33.512325
"1363",208.81938,25.90434,20.43888,9.73434,2.66112956810631,2.09966777408638,13.32408,5.57865,2.38840579710145,0,811,0,6.039495,6.61507,21.76482
"1364",247.54653,31.58001,25.95285,9.62115,3.28235294117647,2.69747899159664,13.71216,7.89096,1.73770491803279,0,811,0,5.861625,6.61507,30.819384867614
"1365",219.16818,27.58602,22.76736,10.05774,2.7427652733119,2.26366559485531,12.03048,3.88850674159123,3.02691410492289,0,811,0,5.35227,6.61507,24.67542
"1366",217.56735,28.4592,23.9316,11.35134,2.50712250712251,2.10826210826211,15.60405,4.7163769375847,2.81968721806829,0,811,0,6.98544,6.61507,37.215255
"1368",249.2457,18.83404,18.83404,8.22784,2.2890625,2.2890625,9.8027,3.72824,2.62931034482759,0,811,0,4.88528,9.73162,22.59442
"1369",234.58986,21.24454,17.3556,8.96706,2.36917562724014,1.93548387096774,8.74208,6.20302,1.40932642487047,0,811,0,2.50692,6.98698,22.84709
"1371",238.4788,20.5696,13.6595,7.19936,2.85714285714286,1.89732142857143,15.84502,7.48862,2.11587982832618,0,811,1.05277610628575,4.40727326526556,6.98698,25.35846
"1372",207.6244,22.11232,16.35926,10.6062,2.08484848484848,1.54242424242424,10.83118,3.84366337174484,2.82490306306025,0,811,0,2.60334,6.98698,23.17752
"1373",222.98732,20.47318,14.72012,4.75672,4.30405405405405,3.09459459459459,12.56674,3.79252,3.3135593220339,0,811,0,6.82912522881384,6.19465,34.94116
"1374",175.67724,22.62656,15.2665,7.5529,2.99574468085106,2.02127659574468,12.24534,6.81368,1.79716981132075,0,811,3.6961,6.36722552851971,6.19465,22.0957
"1375",246.0317,26.06554,17.29132,9.03134,2.88612099644128,1.91459074733096,14.3023,6.07446,2.35449735449735,0,811,1.11017854727617,6.59168669338457,6.19465,27.40246
"1377",209.0707,15.13794,11.92394,10.7669,1.40597014925373,1.10746268656716,12.3739,5.49594,2.25146198830409,0,811,0,5.27096,7.205275,19.27589
"1378",178.5168,23.78607,15.23214,5.41695,4.3910447761194,2.81194029850746,12.56409,5.02887,2.4983922829582,0,811,3.8643,3.70293,8.272495,21.643545
"1379",206.95983,23.23629,18.17508,5.96673,3.89430894308943,3.04607046070461,11.43219,4.23654,2.69847328244275,0,811,2.98902,1.301685,8.272495,7.24416
"1380",197.16081,26.00136,19.27464,7.64841,3.39957716701903,2.52008456659619,14.01939,4.22037,3.32183908045977,0,811,1.511895,2.73273,8.272495,32.55021
"1382",176.52789,15.70107,12.38622,14.45598,1.08612975391499,0.856823266219239,12.40239,4.73781,2.61774744027304,0,811,0,4.293135,10.568635,23.38182
"1383",225.3,22.5,20.1,7.8,2.88461538461538,2.57692307692308,12.4,5.4,2.2962962962963,0,811,0,4.85,10.568635,26.3981487983206
"1384",213.4,24.9,24.9,6.1,4.08196721311475,4.08196721311475,11.2,5.6,2,0,811,1.11017854727617,6.59168669338457,10.568635,26.8301023305617
"1385",247.4,27.1,21.2,5.6,4.83928571428571,3.78571428571429,10.3844429919002,3.89300324535119,2.68271786693918,0,811,0,4.6,10.568635,29.3895830189729
"1386",239.6,30.3,23,6.3,4.80952380952381,3.65079365079365,10.4544254130209,3.89300324535119,2.82490306306025,0,811,0,5.05,10.568635,29.3895830189729
"1387",228.8,29,24.7,7.5,3.86666666666667,3.29333333333333,14.9,5.9,2.52542372881356,0,811,0,3.85,10.568635,28.3903325072996
"1389",58.32519,9.50796,9.50796,6.83991,1.39007092198582,1.39007092198582,4.57611,2.7489,1.66470588235294,0,100,0,0,5.830825,0
"1390",73.26627,10.93092,10.93092,7.26033,1.50556792873051,1.50556792873051,5.0127,2.18295,2.2962962962963,0,100,0,0,5.830825,0
"1391",45.72876,8.5701,8.5701,5.41695,1.58208955223881,1.58208955223881,3.91314,1.9404,2.01666666666667,0,100,0,0,5.830825,0
"1393",51.85719,6.35481,6.35481,6.1446,1.03421052631579,1.03421052631579,3.13698,2.45784,1.27631578947368,0,100,0,0,5.830825,0
"1395",47.52363,8.81265,8.81265,4.39824,2.00367647058824,2.00367647058824,3.84846,2.21529,1.73722627737226,0,100,0,0,5.830825,0
"1396",49.8036,7.87479,7.87479,5.02887,1.56591639871383,1.56591639871383,4.23654,2.34465,1.80689655172414,0,100,0,0,5.830825,0
"1397",52.50399,8.31138,8.31138,5.74035,1.44788732394366,1.44788732394366,3.97782,2.32848,1.70833333333333,0,100,0,0,5.830825,0
"1398",38.45226,5.86971,5.86971,3.52506,1.6651376146789,1.6651376146789,2.99145,1.617,1.85,0,100,0,0,5.281045,0
"1399",46.35939,7.56756,7.56756,5.99907,1.26145552560647,1.26145552560647,5.36844,2.45784,2.18421052631579,0,100,0,0,5.281045,0
"1400",44.2308,8.8443,8.8443,6.4449,1.37229437229437,1.37229437229437,5.0313,2.2971,2.19028340080972,0,100,0,0,5.281045,0
"1404",100.3,16.4,14.8,10.7,1.53271028037383,1.38317757009346,10.1,4.3,2.34883720930233,0,779.468510454133,0,4.4,7.35,37.05
"1407",92.2,20.4,17.4,12.7,1.60629921259843,1.37007874015748,10.7,3.6,2.97222222222222,0,779.764157342232,0,4.1,8.8,38.6
"1408",97.6,14.3,11.9,7.1,2.01408450704225,1.67605633802817,9.3,3.9,2.38461538461539,0,734.050640622092,0,2.55,7.35,27.1
"1412",104.81394,10.46199,10.46199,3.46038,3.02336448598131,3.02336448598131,4.09101,1.34211,3.04819277108434,0,115,0,0,8.256325,0
"1414",138.7386,10.07391,10.07391,4.64079,2.17073170731707,2.17073170731707,4.96419,1.4553,3.41111111111111,0,115,0,0,6.82528,0
"1415",94.0441559053321,7.63224,7.63224,4.91568,1.55263157894737,1.55263157894737,3.79995,1.66551,2.28155339805825,0,115,0,0,6.82528,0
"1416",185.45373,8.53776,8.53776,8.06883,1.05811623246493,1.05811623246493,6.24162,2.50635,2.49032258064516,0,115,0,0,6.82528,0
"1417",165.93654,9.36243,9.36243,6.98544,1.34027777777778,1.34027777777778,3.84846,1.60083,2.4040404040404,0,115,0,0,6.82528,0
"1418",189.189,9.26541,9.26541,6.6297,1.39756097560976,1.39756097560976,3.8808,1.82721,2.12389380530973,0,115,0,0,6.82528,0
"1420",151.33503,10.88241,10.88241,4.65696,2.33680555555556,2.33680555555556,3.79995,1.95657,1.94214876033058,0,115,0,0,6.82528,8.37606
"1421",180.71592,8.76414,8.76414,5.1744,1.69375,1.69375,4.05867,1.43913,2.82022471910112,0,115,0,0,6.82528,11.343255
"1422",145.48149,8.97435,8.97435,5.74035,1.56338028169014,1.56338028169014,2.65188,1.4553,1.82222222222222,0,115,0,0,6.82528,0
"1423",179.2,9.24924,9.24924,7.72926,1.19665271966527,1.19665271966527,4.70547,2.02125,2.328,0,115,0,0,6.82528,0
"1424",190.62813,9.23307,9.23307,5.0127,1.84193548387097,1.84193548387097,4.0425,2.13444,1.89393939393939,0,115,0,0,6.82528,0
"1425",176.91597,9.08754,9.08754,6.96927,1.30394431554524,1.30394431554524,4.22037,2.39316,1.76351351351351,0,115,0,0,6.82528,0
"1426",161.3766,10.15476,10.15476,6.33864,1.60204081632653,1.60204081632653,3.83229,1.76253,2.1743119266055,0,115,0,0,6.82528,0
"1427",94.0441559053321,9.71817,9.71817,5.1744,1.878125,1.878125,2.89443,2.08593,1.38759689922481,0,115,0,0,6.82528,19.17762
"1428",166.90674,8.55393,8.55393,6.90459,1.23887587822014,1.23887587822014,3.29868,1.84338,1.78947368421053,0,115,0,0,6.82528,0
"1429",182.89887,10.65603,10.65603,7.1148,1.49772727272727,1.49772727272727,4.44675,2.40933,1.84563758389262,0,115,0,0,6.82528,0
"1430",188.5422,8.63478,8.63478,5.57865,1.54782608695652,1.54782608695652,4.59228,2.13444,2.15151515151515,0,115,0,0,6.82528,0
"1432",160.03449,11.8041,11.8041,8.37606,1.40926640926641,1.40926640926641,6.41949,2.81358,2.2816091954023,0,115,0,0,6.82528,0
"1434",194.9,9.5,9.5,7.1,1.33802816901408,1.33802816901408,3.3,2,1.65,0,115,0,0,6.82528,0
"1435",175.4,11,11,7,1.57142857142857,1.57142857142857,4.1,2.9,1.41379310344828,0,115,0,0,6.82528,0
"1436",284.98538,60.32678,42.1034,6.428,9.385,6.55,4.53174,3.63182,1.24778761061947,0,230,0,15.5879,6.82528,107.29939
"1437",282.86414,53.28812,37.41096,7.32792,7.2719298245614,5.10526315789474,6.29944,3.92108,1.60655737704918,0,230,4.53174,17.50023,6.82528,74.58087
"1438",276.82182,45.86378,30.50086,9.22418,4.97212543554007,3.30662020905923,8.79540945134143,3.64086901502562,2.38603641849067,0,230,4.57995,14.6237,6.82528,87.14761
"1441",308.41544,41.33204,33.03992,9.57772,4.31543624161074,3.4496644295302,4.27462,4.11392,1.0390625,0,230,0,18.41622,13.90982,77.87522
"1442",282.09278,55.24866,37.70022,7.61718,7.25316455696203,4.94936708860759,7.26364,4.21034,1.72519083969466,0,230,0,16.34319,13.90982,105.54776
"1443",73.23393,24.40053,21.47376,8.81265,2.76880733944954,2.43669724770642,9.47562,4.80249,1.97306397306397,0,634.64719699255,0,2.368905,13.90982,21.32823
"1444",75.44922,22.81587,22.57332,12.64494,1.80434782608696,1.78516624040921,12.20835,3.91314,3.1198347107438,0,779.764157342232,0,1.82721,13.90982,23.75373
"1445",69.15909,20.98866,19.11294,9.36243,2.24179620034542,2.04145077720207,12.41856,4.3659,2.84444444444444,0,779.764157342232,1.4553,1.722105,13.90982,25.847745
"1446",74.93178,23.86692,20.3742,10.00923,2.38449111470113,2.03554119547658,9.8637,6.24162,1.58031088082902,0,680.065066824592,1.0043820196751,2.1021,13.90982,26.08221
"1447",75.12582,22.10439,24.27117,9.5403,2.31694915254237,2.54406779661017,12.69345,5.06121,2.50798722044728,0,779.764157342232,1.03561074436209,1.84338,13.90982,27.76389
"1448",67.05699,22.638,19.43634,10.8339,2.08955223880597,1.79402985074627,11.23815,4.38207,2.56457564575646,0,779.764157342232,0.69531,1.705935,13.90982,26.785605
"1449",76.53261,20.97249,19.17762,9.34626,2.2439446366782,2.05190311418685,9.94455,5.38461,1.84684684684685,0,680.065066824592,0.941307546081667,5.91115804661887,13.90982,24.52989
"1450",67.36422,25.872,22.44396,9.81519,2.63591433278418,2.28665568369028,11.02794,4.93185,2.23606557377049,0,779.764157342232,0.590205,2.08593,13.90982,24.586485
"1451",69.2076,25.27371,23.39799,9.26541,2.72774869109948,2.52530541012216,11.30283,3.60591,3.13452914798206,0,779.764157342232,0,1.479555,13.90982,24.95031
"1452",77.30877,25.83966,22.46013,10.76922,2.3993993993994,2.08558558558559,9.36243,4.3659,2.14444444444444,0,634.64719699255,0,1.64934,13.90982,28.49154
"1453",72.15054,24.23883,21.57078,10.05774,2.40996784565916,2.14469453376206,10.96326,4.30122,2.54887218045113,0,779.764157342232,0,2.13444,13.90982,24.295425
"1454",77.81004,25.33839,21.03717,9.78285,2.5900826446281,2.1504132231405,12.04665,5.4978,2.19117647058824,0,779.764157342232,1.0043820196751,1.37445,13.90982,25.46775
"1455",77.64834,25.50009,21.31206,8.87733,2.87249544626594,2.40072859744991,11.27049,5.69184,1.98011363636364,0,779.764157342232,0,2.24763,13.90982,24.28734
"1456",83.45337,24.02862,21.71631,9.58881,2.50590219224283,2.26475548060708,10.81773,5.10972,2.11708860759494,0,779.764157342232,0,1.71402,13.90982,22.28226
"1457",71.85948,25.98519,23.05842,9.75051,2.66500829187396,2.36484245439469,10.28412,4.89951,2.0990099009901,0,680.065066824592,0,1.89189,13.90982,25.718385
"1458",73.15308,21.58695,19.59804,9.36243,2.30569948186529,2.09326424870466,12.64494,5.57865,2.26666666666667,0,779.764157342232,0,1.50381,13.90982,24.699675
"1459",68.30208,21.23121,19.14528,10.3488,2.0515625,1.85,12.41856,5.10972,2.43037974683544,0,779.764157342232,0.835511018480593,1.82721,13.90982,25.41924
"1460",70.92162,23.54352,21.71631,9.34626,2.51903114186851,2.32352941176471,11.69091,4.57611,2.5547703180212,0,779.764157342232,0.835511018480593,1.37445,13.90982,25.66179
"1461",69.75738,26.74518,24.35202,9.81519,2.72487644151565,2.48105436573311,9.702,6.72672,1.44230769230769,0,680.065066824592,0,2.45784,13.90982,24.36819
"1462",72.13437,26.0337,22.12056,10.44582,2.4922600619195,2.11764705882353,11.43219,4.13952,2.76171875,0,779.764157342232,0,3.00762,13.90982,20.188245
"1463",74.57604,22.46013,20.13165,12.56409,1.78764478764479,1.6023166023166,9.50796,5.86971,1.6198347107438,0,634.64719699255,0,2.60337,13.90982,26.32476
"1464",76.20921,24.02862,20.89164,11.9658,2.00810810810811,1.74594594594595,11.18964,4.91568,2.27631578947368,0,779.764157342232,0,1.89189,13.90982,20.32569
"1465",66.95997,24.67542,21.57078,9.16839,2.69135802469136,2.35273368606702,12.75813,4.86717,2.62126245847176,0,779.764157342232,0,2.4255,13.90982,30.80385
"1466",69.22377,25.27371,22.62183,11.73942,2.15289256198347,1.92699724517906,10.23561,4.89951,2.08910891089109,0,680.065066824592,0,1.770615,13.90982,24.14181
"1467",70.88928,24.51372,22.33077,10.12242,2.42172523961661,2.20607028753994,13.72833,5.27142,2.60429447852761,0,779.764157342232,0,2.47401,13.90982,20.948235
"1468",61.21962,25.25754,21.95886,8.45691,2.98661567877629,2.59655831739962,10.75305,3.58974,2.9954954954955,0,779.764157342232,0,2.013165,13.90982,21.78099
"1469",75.98283,25.07967,21.47376,10.39731,2.41213063763608,2.06531881804044,10.73688,4.41441,2.43223443223443,0,779.764157342232,0,2.676135,13.90982,26.462205
"1470",70.72758,24.72393,20.77845,8.81265,2.80550458715596,2.35779816513761,9.99306,2.5872,3.8625,0,680.065066824592,1.0043820196751,1.71402,13.90982,24.46521
"1471",81.8202,24.15798,21.60312,10.10625,2.3904,2.1376,12.49941,4.39824,2.84191176470588,0,779.764157342232,0,1.511895,13.90982,20.3742
"1472",81.93339,24.9018,22.08822,11.20581,2.22222222222222,1.97113997113997,9.65349,4.98036,1.93831168831169,0,680.065066824592,0,2.401245,13.90982,22.144815
"1473",78.1011,26.38944,23.22012,9.58881,2.75210792580101,2.42158516020236,11.86878,6.12843,1.93667546174143,0,779.764157342232,0,1.738275,13.90982,27.03624
"1474",77.72919,23.78607,21.87801,10.39731,2.28771384136858,2.10419906687403,10.20327,4.77015,2.13898305084746,0,680.065066824592,0,1.40679,13.90982,24.149895
"1475",70.27482,25.75881,23.89926,11.14113,2.31204644412192,2.14513788098694,11.43219,4.55994,2.50709219858156,0,779.764157342232,1.0043820196751,3.13698,13.90982,25.20903
"1476",70.06461,21.40908,17.43126,9.99306,2.14239482200647,1.74433656957929,9.89604,6.74289,1.46762589928058,0,680.065066824592,0,1.63317,13.90982,23.4465
"1477",76.90452,25.48392,22.62183,9.36243,2.72193436960276,2.41623488773748,9.34626,4.30122,2.17293233082707,0,634.64719699255,0,2.837835,13.90982,24.86946
"1478",73.49265,24.06096,20.47122,9.702,2.48,2.11,12.24069,5.04504,2.42628205128205,0,779.764157342232,0,2.094015,13.90982,29.663865
"1479",65.6502,22.36311,20.6976,9.96072,2.24512987012987,2.07792207792208,10.60752,6.17694,1.71727748691099,0,779.764157342232,0.73382574452226,2.03742,13.90982,19.69506
"1480",67.18635,23.67288,21.6678,10.42965,2.26976744186047,2.07751937984496,10.63986,5.95056,1.78804347826087,0,779.764157342232,0.835511018480593,2.06976,13.90982,21.74865
"1481",68.47995,21.9912,20.01846,9.02286,2.43727598566308,2.21863799283154,10.60752,5.80503,1.82729805013928,0,779.764157342232,0,1.58466,13.90982,21.45759
"1482",70.61439,21.05334,20.27718,8.52159,2.47058823529412,2.37950664136622,11.30283,2.81358,4.01724137931035,0,995.629119997834,0,0.85701,13.90982,9.451365
"1483",73.00755,22.50864,20.58441,11.49687,1.957805907173,1.79043600562588,11.88495,5.12589,2.3186119873817,0,779.764157342232,0,2.03742,13.90982,27.87708
"1484",68.5608,26.53497,23.23629,11.59389,2.28870292887029,2.00418410041841,10.15476,5.14206,1.9748427672956,0,680.065066824592,0,2.627625,13.90982,23.907345
"1485",76.8075,23.26863,21.86184,9.07137,2.5650623885918,2.40998217468806,9.44328,5.64333,1.67335243553009,0,634.64719699255,0,1.89189,13.90982,22.355025
"1486",74.65689,24.31968,22.70268,10.73688,2.26506024096386,2.1144578313253,10.20327,3.97782,2.5650406504065,0,680.065066824592,0,1.867635,13.90982,22.94523
"1487",73.86456,23.2848,20.45505,11.04411,2.10834553440703,1.85212298682284,12.40239,4.65696,2.66319444444444,0,779.764157342232,0,2.45784,13.90982,24.36819
"1488",76.9692,23.17161,21.65163,8.14968,2.84325396825397,2.65674603174603,10.72071,5.06121,2.11821086261981,0,779.764157342232,0.835511018480593,1.84338,13.90982,23.25246
"1489",72.45777,24.54606,21.47376,8.92584,2.75,2.40579710144928,11.10879,3.83229,2.89873417721519,0,779.764157342232,0,1.90806,13.90982,25.61328
"1490",64.90638,22.68651,20.16399,8.8935,2.55090909090909,2.26727272727273,9.91221,3.62208,2.73660714285714,0,680.065066824592,0.835511018480593,1.71402,13.90982,20.77845
"1491",75.53007,22.9614,20.66526,10.26795,2.23622047244094,2.01259842519685,9.50796,4.44675,2.13818181818182,0,634.64719699255,0,1.617,13.90982,31.56384
"1492",78.19812,24.65925,22.638,9.11988,2.70390070921986,2.4822695035461,11.38368,4.47909,2.54151624548736,0,779.764157342232,0,1.770615,13.90982,24.28734
"1493",77.26026,21.92652,17.88402,8.86116,2.47445255474453,2.01824817518248,9.92838,5.54631,1.79008746355685,0,680.065066824592,0,2.78124,13.90982,22.759275
"1494",77.79387,24.77244,22.02354,8.53776,2.90151515151515,2.57954545454545,11.62623,4.81866,2.41275167785235,0,779.764157342232,1.0043820196751,1.58466,13.90982,22.78353
"1495",72.31224,26.55114,22.18524,10.15476,2.61464968152866,2.18471337579618,10.89858,5.30376,2.05487804878049,0,779.764157342232,0.6468,2.00508,13.90982,21.71631
"1496",69.09441,24.77244,22.03971,9.92838,2.49511400651466,2.21986970684039,11.06028,3.75144,2.94827586206897,0,779.764157342232,0.42042,2.094015,13.90982,28.60473
"1497",65.08425,25.75881,22.36311,8.18202,3.14822134387352,2.73320158102767,11.02794,4.65696,2.36805555555556,0,737.824633532708,0,1.85955,13.90982,21.48993
"1498",74.18796,24.255,22.36311,9.78285,2.47933884297521,2.28595041322314,14.08407,4.67313,3.01384083044983,0,779.764157342232,0,2.045505,13.90982,25.01499
"1499",66.19998,25.03116,22.638,9.28158,2.69686411149826,2.4390243902439,11.04411,3.91314,2.82231404958678,0,779.764157342232,0,1.802955,13.90982,23.648625
